# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-04-18 20:31:20 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11113000 SESPE C NR FILLMORE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 11113000
#    TS_ID       Parameter Description
#    14414       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     Rat  Rating being developed.
#
agency_cd	site_no	datetime	tz_cd	14414_00060	14414_00060_cd
USGS	11113000	2023-03-25 16:00	PDT	1580	P
USGS	11113000	2023-03-25 16:15	PDT	1570	P
USGS	11113000	2023-03-25 16:30	PDT	1570	P
USGS	11113000	2023-03-25 16:45	PDT	1570	P
USGS	11113000	2023-03-25 17:00	PDT	1580	P
USGS	11113000	2023-03-25 17:15	PDT	1570	P
USGS	11113000	2023-03-25 17:30	PDT	1560	P
USGS	11113000	2023-03-25 17:45	PDT	1550	P
USGS	11113000	2023-03-25 18:00	PDT	1550	P
USGS	11113000	2023-03-25 18:15	PDT	1560	P
USGS	11113000	2023-03-25 18:30	PDT	1550	P
USGS	11113000	2023-03-25 18:45	PDT	1560	P
USGS	11113000	2023-03-25 19:00	PDT	1550	P
USGS	11113000	2023-03-25 19:15	PDT	1540	P
USGS	11113000	2023-03-25 19:30	PDT	1540	P
USGS	11113000	2023-03-25 19:45	PDT	1520	P
USGS	11113000	2023-03-25 20:00	PDT	1550	P
USGS	11113000	2023-03-25 20:15	PDT	1540	P
USGS	11113000	2023-03-25 20:30	PDT	1510	P
USGS	11113000	2023-03-25 20:45	PDT	1530	P
USGS	11113000	2023-03-25 21:00	PDT	1530	P
USGS	11113000	2023-03-25 21:15	PDT	1530	P
USGS	11113000	2023-03-25 21:30	PDT	1510	P
USGS	11113000	2023-03-25 21:45	PDT	1520	P
USGS	11113000	2023-03-25 22:00	PDT	1510	P
USGS	11113000	2023-03-25 22:15	PDT	1530	P
USGS	11113000	2023-03-25 22:30	PDT	1520	P
USGS	11113000	2023-03-25 22:45	PDT	1500	P
USGS	11113000	2023-03-25 23:00	PDT	1500	P
USGS	11113000	2023-03-25 23:15	PDT	1510	P
USGS	11113000	2023-03-25 23:30	PDT	1490	P
USGS	11113000	2023-03-25 23:45	PDT	1510	P
USGS	11113000	2023-03-26 00:00	PDT	1490	P
USGS	11113000	2023-03-26 00:15	PDT	1490	P
USGS	11113000	2023-03-26 00:30	PDT	1490	P
USGS	11113000	2023-03-26 00:45	PDT	1480	P
USGS	11113000	2023-03-26 01:00	PDT	1490	P
USGS	11113000	2023-03-26 01:15	PDT	1480	P
USGS	11113000	2023-03-26 01:30	PDT	1480	P
USGS	11113000	2023-03-26 01:45	PDT	1480	P
USGS	11113000	2023-03-26 02:00	PDT	1480	P
USGS	11113000	2023-03-26 02:15	PDT	1480	P
USGS	11113000	2023-03-26 02:30	PDT	1480	P
USGS	11113000	2023-03-26 02:45	PDT	1470	P
USGS	11113000	2023-03-26 03:00	PDT	1480	P
USGS	11113000	2023-03-26 03:15	PDT	1470	P
USGS	11113000	2023-03-26 03:30	PDT	1470	P
USGS	11113000	2023-03-26 03:45	PDT	1460	P
USGS	11113000	2023-03-26 04:00	PDT	1460	P
USGS	11113000	2023-03-26 04:15	PDT	1470	P
USGS	11113000	2023-03-26 04:30	PDT	1460	P
USGS	11113000	2023-03-26 04:45	PDT	1470	P
USGS	11113000	2023-03-26 05:00	PDT	1450	P
USGS	11113000	2023-03-26 05:15	PDT	1450	P
USGS	11113000	2023-03-26 05:30	PDT	1460	P
USGS	11113000	2023-03-26 05:45	PDT	1440	P
USGS	11113000	2023-03-26 06:00	PDT	1460	P
USGS	11113000	2023-03-26 06:15	PDT	1460	P
USGS	11113000	2023-03-26 06:30	PDT	1450	P
USGS	11113000	2023-03-26 06:45	PDT	1450	P
USGS	11113000	2023-03-26 07:00	PDT	1440	P
USGS	11113000	2023-03-26 07:15	PDT	1440	P
USGS	11113000	2023-03-26 07:30	PDT	1440	P
USGS	11113000	2023-03-26 07:45	PDT	1440	P
USGS	11113000	2023-03-26 08:00	PDT	1440	P
USGS	11113000	2023-03-26 08:15	PDT	1450	P
USGS	11113000	2023-03-26 08:30	PDT	1440	P
USGS	11113000	2023-03-26 08:45	PDT	1430	P
USGS	11113000	2023-03-26 09:00	PDT	1430	P
USGS	11113000	2023-03-26 09:15	PDT	1440	P
USGS	11113000	2023-03-26 09:30	PDT	1430	P
USGS	11113000	2023-03-26 09:45	PDT	1430	P
USGS	11113000	2023-03-26 10:00	PDT	1430	P
USGS	11113000	2023-03-26 10:15	PDT	1420	P
USGS	11113000	2023-03-26 10:30	PDT	1430	P
USGS	11113000	2023-03-26 10:45	PDT	1420	P
USGS	11113000	2023-03-26 11:00	PDT	1420	P
USGS	11113000	2023-03-26 11:15	PDT	1410	P
USGS	11113000	2023-03-26 11:30	PDT	1420	P
USGS	11113000	2023-03-26 11:45	PDT	1430	P
USGS	11113000	2023-03-26 12:00	PDT	1400	P
USGS	11113000	2023-03-26 12:15	PDT	1420	P
USGS	11113000	2023-03-26 12:30	PDT	1400	P
USGS	11113000	2023-03-26 12:45	PDT	1400	P
USGS	11113000	2023-03-26 13:00	PDT	1400	P
USGS	11113000	2023-03-26 13:15	PDT	1400	P
USGS	11113000	2023-03-26 13:30	PDT	1410	P
USGS	11113000	2023-03-26 13:45	PDT	1390	P
USGS	11113000	2023-03-26 14:00	PDT	1400	P
USGS	11113000	2023-03-26 14:15	PDT	1380	P
USGS	11113000	2023-03-26 14:30	PDT	1370	P
USGS	11113000	2023-03-26 14:45	PDT	1380	P
USGS	11113000	2023-03-26 15:00	PDT	1370	P
USGS	11113000	2023-03-26 15:15	PDT	1370	P
USGS	11113000	2023-03-26 15:30	PDT	1360	P
USGS	11113000	2023-03-26 15:45	PDT	1370	P
USGS	11113000	2023-03-26 16:00	PDT	1360	P
USGS	11113000	2023-03-26 16:15	PDT	1340	P
USGS	11113000	2023-03-26 16:30	PDT	1360	P
USGS	11113000	2023-03-26 16:45	PDT	1360	P
USGS	11113000	2023-03-26 17:00	PDT	1360	P
USGS	11113000	2023-03-26 17:15	PDT	1360	P
USGS	11113000	2023-03-26 17:30	PDT	1350	P
USGS	11113000	2023-03-26 17:45	PDT	1340	P
USGS	11113000	2023-03-26 18:00	PDT	1340	P
USGS	11113000	2023-03-26 18:15	PDT	1330	P
USGS	11113000	2023-03-26 18:30	PDT	1340	P
USGS	11113000	2023-03-26 18:45	PDT	1330	P
USGS	11113000	2023-03-26 19:00	PDT	1340	P
USGS	11113000	2023-03-26 19:15	PDT	1320	P
USGS	11113000	2023-03-26 19:30	PDT	1320	P
USGS	11113000	2023-03-26 19:45	PDT	1330	P
USGS	11113000	2023-03-26 20:00	PDT	1330	P
USGS	11113000	2023-03-26 20:15	PDT	1320	P
USGS	11113000	2023-03-26 20:30	PDT	1320	P
USGS	11113000	2023-03-26 20:45	PDT	1300	P
USGS	11113000	2023-03-26 21:00	PDT	1310	P
USGS	11113000	2023-03-26 21:15	PDT	1320	P
USGS	11113000	2023-03-26 21:30	PDT	1320	P
USGS	11113000	2023-03-26 21:45	PDT	1310	P
USGS	11113000	2023-03-26 22:00	PDT	1310	P
USGS	11113000	2023-03-26 22:15	PDT	1300	P
USGS	11113000	2023-03-26 22:30	PDT	1310	P
USGS	11113000	2023-03-26 22:45	PDT	1290	P
USGS	11113000	2023-03-26 23:00	PDT	1280	P
USGS	11113000	2023-03-26 23:15	PDT	1290	P
USGS	11113000	2023-03-26 23:30	PDT	1280	P
USGS	11113000	2023-03-26 23:45	PDT	1280	P
USGS	11113000	2023-03-27 00:00	PDT	1280	P
USGS	11113000	2023-03-27 00:15	PDT	1260	P
USGS	11113000	2023-03-27 00:30	PDT	1280	P
USGS	11113000	2023-03-27 00:45	PDT	1260	P
USGS	11113000	2023-03-27 01:00	PDT	1270	P
USGS	11113000	2023-03-27 01:15	PDT	1270	P
USGS	11113000	2023-03-27 01:30	PDT	1260	P
USGS	11113000	2023-03-27 01:45	PDT	1280	P
USGS	11113000	2023-03-27 02:00	PDT	1270	P
USGS	11113000	2023-03-27 02:15	PDT	1270	P
USGS	11113000	2023-03-27 02:30	PDT	1270	P
USGS	11113000	2023-03-27 02:45	PDT	1260	P
USGS	11113000	2023-03-27 03:00	PDT	1270	P
USGS	11113000	2023-03-27 03:15	PDT	1260	P
USGS	11113000	2023-03-27 03:30	PDT	1250	P
USGS	11113000	2023-03-27 03:45	PDT	1260	P
USGS	11113000	2023-03-27 04:00	PDT	1250	P
USGS	11113000	2023-03-27 04:15	PDT	1250	P
USGS	11113000	2023-03-27 04:30	PDT	1250	P
USGS	11113000	2023-03-27 04:45	PDT	1240	P
USGS	11113000	2023-03-27 05:00	PDT	1240	P
USGS	11113000	2023-03-27 05:15	PDT	1230	P
USGS	11113000	2023-03-27 05:30	PDT	1240	P
USGS	11113000	2023-03-27 05:45	PDT	1230	P
USGS	11113000	2023-03-27 06:00	PDT	1250	P
USGS	11113000	2023-03-27 06:15	PDT	1240	P
USGS	11113000	2023-03-27 06:30	PDT	1240	P
USGS	11113000	2023-03-27 06:45	PDT	1230	P
USGS	11113000	2023-03-27 07:00	PDT	1230	P
USGS	11113000	2023-03-27 07:15	PDT	1230	P
USGS	11113000	2023-03-27 07:30	PDT	1240	P
USGS	11113000	2023-03-27 07:45	PDT	1230	P
USGS	11113000	2023-03-27 08:00	PDT	1230	P
USGS	11113000	2023-03-27 08:15	PDT	1240	P
USGS	11113000	2023-03-27 08:30	PDT	1230	P
USGS	11113000	2023-03-27 08:45	PDT	1220	P
USGS	11113000	2023-03-27 09:00	PDT	1220	P
USGS	11113000	2023-03-27 09:15	PDT	1230	P
USGS	11113000	2023-03-27 09:30	PDT	1220	P
USGS	11113000	2023-03-27 09:45	PDT	1230	P
USGS	11113000	2023-03-27 10:00	PDT	1220	P
USGS	11113000	2023-03-27 10:15	PDT	1210	P
USGS	11113000	2023-03-27 10:30	PDT	1220	P
USGS	11113000	2023-03-27 10:45	PDT	1220	P
USGS	11113000	2023-03-27 11:00	PDT	1220	P
USGS	11113000	2023-03-27 11:15	PDT	1210	P
USGS	11113000	2023-03-27 11:30	PDT	1220	P
USGS	11113000	2023-03-27 11:45	PDT	1200	P
USGS	11113000	2023-03-27 12:00	PDT	1210	P
USGS	11113000	2023-03-27 12:15	PDT	1200	P
USGS	11113000	2023-03-27 12:30	PDT	1210	P
USGS	11113000	2023-03-27 12:45	PDT	1200	P
USGS	11113000	2023-03-27 13:00	PDT	1210	P
USGS	11113000	2023-03-27 13:15	PDT	1190	P
USGS	11113000	2023-03-27 13:30	PDT	1200	P
USGS	11113000	2023-03-27 13:45	PDT	1190	P
USGS	11113000	2023-03-27 14:00	PDT	1190	P
USGS	11113000	2023-03-27 14:15	PDT	1190	P
USGS	11113000	2023-03-27 14:30	PDT	1200	P
USGS	11113000	2023-03-27 14:45	PDT	1190	P
USGS	11113000	2023-03-27 15:00	PDT	1190	P
USGS	11113000	2023-03-27 15:15	PDT	1190	P
USGS	11113000	2023-03-27 15:30	PDT	1180	P
USGS	11113000	2023-03-27 15:45	PDT	1180	P
USGS	11113000	2023-03-27 16:00	PDT	1180	P
USGS	11113000	2023-03-27 16:15	PDT	1180	P
USGS	11113000	2023-03-27 16:30	PDT	1170	P
USGS	11113000	2023-03-27 16:45	PDT	1160	P
USGS	11113000	2023-03-27 17:00	PDT	1170	P
USGS	11113000	2023-03-27 17:15	PDT	1170	P
USGS	11113000	2023-03-27 17:30	PDT	1170	P
USGS	11113000	2023-03-27 17:45	PDT	1160	P
USGS	11113000	2023-03-27 18:00	PDT	1170	P
USGS	11113000	2023-03-27 18:15	PDT	1160	P
USGS	11113000	2023-03-27 18:30	PDT	1160	P
USGS	11113000	2023-03-27 18:45	PDT	1150	P
USGS	11113000	2023-03-27 19:00	PDT	1150	P
USGS	11113000	2023-03-27 19:15	PDT	1160	P
USGS	11113000	2023-03-27 19:30	PDT	1140	P
USGS	11113000	2023-03-27 19:45	PDT	1160	P
USGS	11113000	2023-03-27 20:00	PDT	1160	P
USGS	11113000	2023-03-27 20:15	PDT	1150	P
USGS	11113000	2023-03-27 20:30	PDT	1150	P
USGS	11113000	2023-03-27 20:45	PDT	1150	P
USGS	11113000	2023-03-27 21:00	PDT	1150	P
USGS	11113000	2023-03-27 21:15	PDT	1150	P
USGS	11113000	2023-03-27 21:30	PDT	1150	P
USGS	11113000	2023-03-27 21:45	PDT	1150	P
USGS	11113000	2023-03-27 22:00	PDT	1140	P
USGS	11113000	2023-03-27 22:15	PDT	1140	P
USGS	11113000	2023-03-27 22:30	PDT	1150	P
USGS	11113000	2023-03-27 22:45	PDT	1150	P
USGS	11113000	2023-03-27 23:00	PDT	1140	P
USGS	11113000	2023-03-27 23:15	PDT	1140	P
USGS	11113000	2023-03-27 23:30	PDT	1150	P
USGS	11113000	2023-03-27 23:45	PDT	1150	P
USGS	11113000	2023-03-28 00:00	PDT	1140	P
USGS	11113000	2023-03-28 00:15	PDT	1140	P
USGS	11113000	2023-03-28 00:30	PDT	1130	P
USGS	11113000	2023-03-28 00:45	PDT	1130	P
USGS	11113000	2023-03-28 01:00	PDT	1110	P
USGS	11113000	2023-03-28 01:15	PDT	1130	P
USGS	11113000	2023-03-28 01:30	PDT	1140	P
USGS	11113000	2023-03-28 01:45	PDT	1120	P
USGS	11113000	2023-03-28 02:00	PDT	1120	P
USGS	11113000	2023-03-28 02:15	PDT	1120	P
USGS	11113000	2023-03-28 02:30	PDT	1110	P
USGS	11113000	2023-03-28 02:45	PDT	1120	P
USGS	11113000	2023-03-28 03:00	PDT	1110	P
USGS	11113000	2023-03-28 03:15	PDT	1120	P
USGS	11113000	2023-03-28 03:30	PDT	1110	P
USGS	11113000	2023-03-28 03:45	PDT	1120	P
USGS	11113000	2023-03-28 04:00	PDT	1130	P
USGS	11113000	2023-03-28 04:15	PDT	1120	P
USGS	11113000	2023-03-28 04:30	PDT	1120	P
USGS	11113000	2023-03-28 04:45	PDT	1120	P
USGS	11113000	2023-03-28 05:00	PDT	1120	P
USGS	11113000	2023-03-28 05:15	PDT	1120	P
USGS	11113000	2023-03-28 05:30	PDT	1110	P
USGS	11113000	2023-03-28 05:45	PDT	1110	P
USGS	11113000	2023-03-28 06:00	PDT	1110	P
USGS	11113000	2023-03-28 06:15	PDT	1120	P
USGS	11113000	2023-03-28 06:30	PDT	1110	P
USGS	11113000	2023-03-28 06:45	PDT	1110	P
USGS	11113000	2023-03-28 07:00	PDT	1120	P
USGS	11113000	2023-03-28 07:15	PDT	1110	P
USGS	11113000	2023-03-28 07:30	PDT	1100	P
USGS	11113000	2023-03-28 07:45	PDT	1110	P
USGS	11113000	2023-03-28 08:00	PDT	1110	P
USGS	11113000	2023-03-28 08:15	PDT	1110	P
USGS	11113000	2023-03-28 08:30	PDT	1110	P
USGS	11113000	2023-03-28 08:45	PDT	1110	P
USGS	11113000	2023-03-28 09:00	PDT	1110	P
USGS	11113000	2023-03-28 09:15	PDT	1110	P
USGS	11113000	2023-03-28 09:30	PDT	1100	P
USGS	11113000	2023-03-28 09:45	PDT	1100	P
USGS	11113000	2023-03-28 10:00	PDT	1100	P
USGS	11113000	2023-03-28 10:15	PDT	1120	P
USGS	11113000	2023-03-28 10:30	PDT	1110	P
USGS	11113000	2023-03-28 10:45	PDT	1100	P
USGS	11113000	2023-03-28 11:00	PDT	1100	P
USGS	11113000	2023-03-28 11:15	PDT	1100	P
USGS	11113000	2023-03-28 11:30	PDT	1100	P
USGS	11113000	2023-03-28 11:45	PDT	1100	P
USGS	11113000	2023-03-28 12:00	PDT	1110	P
USGS	11113000	2023-03-28 12:15	PDT	1100	P
USGS	11113000	2023-03-28 12:30	PDT	1100	P
USGS	11113000	2023-03-28 12:45	PDT	1100	P
USGS	11113000	2023-03-28 13:00	PDT	1100	P
USGS	11113000	2023-03-28 13:15	PDT	1100	P
USGS	11113000	2023-03-28 13:30	PDT	1100	P
USGS	11113000	2023-03-28 13:45	PDT	1100	P
USGS	11113000	2023-03-28 14:00	PDT	1100	P
USGS	11113000	2023-03-28 14:15	PDT	1090	P
USGS	11113000	2023-03-28 14:30	PDT	1100	P
USGS	11113000	2023-03-28 14:45	PDT	1090	P
USGS	11113000	2023-03-28 15:00	PDT	1090	P
USGS	11113000	2023-03-28 15:15	PDT	1090	P
USGS	11113000	2023-03-28 15:30	PDT	1080	P
USGS	11113000	2023-03-28 15:45	PDT	1090	P
USGS	11113000	2023-03-28 16:00	PDT	1080	P
USGS	11113000	2023-03-28 16:15	PDT	1090	P
USGS	11113000	2023-03-28 16:30	PDT	1080	P
USGS	11113000	2023-03-28 16:45	PDT	1070	P
USGS	11113000	2023-03-28 17:00	PDT	1070	P
USGS	11113000	2023-03-28 17:15	PDT	1070	P
USGS	11113000	2023-03-28 17:30	PDT	1070	P
USGS	11113000	2023-03-28 17:45	PDT	1080	P
USGS	11113000	2023-03-28 18:00	PDT	1070	P
USGS	11113000	2023-03-28 18:15	PDT	1060	P
USGS	11113000	2023-03-28 18:30	PDT	1060	P
USGS	11113000	2023-03-28 18:45	PDT	1060	P
USGS	11113000	2023-03-28 19:00	PDT	1060	P
USGS	11113000	2023-03-28 19:15	PDT	1050	P
USGS	11113000	2023-03-28 19:30	PDT	1060	P
USGS	11113000	2023-03-28 19:45	PDT	1060	P
USGS	11113000	2023-03-28 20:00	PDT	1060	P
USGS	11113000	2023-03-28 20:15	PDT	1060	P
USGS	11113000	2023-03-28 20:30	PDT	1060	P
USGS	11113000	2023-03-28 20:45	PDT	1060	P
USGS	11113000	2023-03-28 21:00	PDT	1060	P
USGS	11113000	2023-03-28 21:15	PDT	1050	P
USGS	11113000	2023-03-28 21:30	PDT	1050	P
USGS	11113000	2023-03-28 21:45	PDT	1050	P
USGS	11113000	2023-03-28 22:00	PDT	1050	P
USGS	11113000	2023-03-28 22:15	PDT	1040	P
USGS	11113000	2023-03-28 22:30	PDT	1050	P
USGS	11113000	2023-03-28 22:45	PDT	1050	P
USGS	11113000	2023-03-28 23:00	PDT	1040	P
USGS	11113000	2023-03-28 23:15	PDT	1050	P
USGS	11113000	2023-03-28 23:30	PDT	1030	P
USGS	11113000	2023-03-28 23:45	PDT	1040	P
USGS	11113000	2023-03-29 00:00	PDT	1050	P
USGS	11113000	2023-03-29 00:15	PDT	1040	P
USGS	11113000	2023-03-29 00:30	PDT	1030	P
USGS	11113000	2023-03-29 00:45	PDT	1040	P
USGS	11113000	2023-03-29 01:00	PDT	1040	P
USGS	11113000	2023-03-29 01:15	PDT	1050	P
USGS	11113000	2023-03-29 01:30	PDT	1060	P
USGS	11113000	2023-03-29 01:45	PDT	1060	P
USGS	11113000	2023-03-29 02:00	PDT	1060	P
USGS	11113000	2023-03-29 02:15	PDT	1060	P
USGS	11113000	2023-03-29 02:30	PDT	1060	P
USGS	11113000	2023-03-29 02:45	PDT	1060	P
USGS	11113000	2023-03-29 03:00	PDT	1070	P
USGS	11113000	2023-03-29 03:15	PDT	1080	P
USGS	11113000	2023-03-29 03:30	PDT	1090	P
USGS	11113000	2023-03-29 03:45	PDT	1120	P
USGS	11113000	2023-03-29 04:00	PDT	1150	P
USGS	11113000	2023-03-29 04:15	PDT	1220	P
USGS	11113000	2023-03-29 04:30	PDT	1330	P
USGS	11113000	2023-03-29 04:45	PDT	1410	P
USGS	11113000	2023-03-29 05:00	PDT	1470	P
USGS	11113000	2023-03-29 05:15	PDT	1520	P
USGS	11113000	2023-03-29 05:30	PDT	1530	P
USGS	11113000	2023-03-29 05:45	PDT	1540	P
USGS	11113000	2023-03-29 06:00	PDT	1590	P
USGS	11113000	2023-03-29 06:15	PDT	1710	P
USGS	11113000	2023-03-29 06:30	PDT	1820	P
USGS	11113000	2023-03-29 06:45	PDT	1950	P
USGS	11113000	2023-03-29 07:00	PDT	2050	P
USGS	11113000	2023-03-29 07:15	PDT	2110	P
USGS	11113000	2023-03-29 07:30	PDT	2140	P
USGS	11113000	2023-03-29 07:45	PDT	2130	P
USGS	11113000	2023-03-29 08:00	PDT	2090	P
USGS	11113000	2023-03-29 08:15	PDT	2060	P
USGS	11113000	2023-03-29 08:30	PDT	2030	P
USGS	11113000	2023-03-29 08:45	PDT	2000	P
USGS	11113000	2023-03-29 09:00	PDT	1980	P
USGS	11113000	2023-03-29 09:15	PDT	1960	P
USGS	11113000	2023-03-29 09:30	PDT	1940	P
USGS	11113000	2023-03-29 09:45	PDT	1920	P
USGS	11113000	2023-03-29 10:00	PDT	1900	P
USGS	11113000	2023-03-29 10:15	PDT	1880	P
USGS	11113000	2023-03-29 10:30	PDT	1860	P
USGS	11113000	2023-03-29 10:45	PDT	1800	P
USGS	11113000	2023-03-29 11:00	PDT	1770	P
USGS	11113000	2023-03-29 11:15	PDT	1740	P
USGS	11113000	2023-03-29 11:30	PDT	1730	P
USGS	11113000	2023-03-29 11:45	PDT	1730	P
USGS	11113000	2023-03-29 12:00	PDT	1710	P
USGS	11113000	2023-03-29 12:15	PDT	1720	P
USGS	11113000	2023-03-29 12:30	PDT	1730	P
USGS	11113000	2023-03-29 12:45	PDT	1740	P
USGS	11113000	2023-03-29 13:00	PDT	1770	P
USGS	11113000	2023-03-29 13:15	PDT	1770	P
USGS	11113000	2023-03-29 13:30	PDT	1780	P
USGS	11113000	2023-03-29 13:45	PDT	1780	P
USGS	11113000	2023-03-29 14:00	PDT	1780	P
USGS	11113000	2023-03-29 14:15	PDT	1730	P
USGS	11113000	2023-03-29 14:30	PDT	1760	P
USGS	11113000	2023-03-29 14:45	PDT	1730	P
USGS	11113000	2023-03-29 15:00	PDT	1720	P
USGS	11113000	2023-03-29 15:15	PDT	1700	P
USGS	11113000	2023-03-29 15:30	PDT	1690	P
USGS	11113000	2023-03-29 15:45	PDT	1680	P
USGS	11113000	2023-03-29 16:00	PDT	1670	P
USGS	11113000	2023-03-29 16:15	PDT	1670	P
USGS	11113000	2023-03-29 16:30	PDT	1670	P
USGS	11113000	2023-03-29 16:45	PDT	1630	P
USGS	11113000	2023-03-29 17:00	PDT	1620	P
USGS	11113000	2023-03-29 17:15	PDT	1600	P
USGS	11113000	2023-03-29 17:30	PDT	1610	P
USGS	11113000	2023-03-29 17:45	PDT	1590	P
USGS	11113000	2023-03-29 18:00	PDT	1570	P
USGS	11113000	2023-03-29 18:15	PDT	1560	P
USGS	11113000	2023-03-29 18:30	PDT	1560	P
USGS	11113000	2023-03-29 18:45	PDT	1540	P
USGS	11113000	2023-03-29 19:00	PDT	1540	P
USGS	11113000	2023-03-29 19:15	PDT	1530	P
USGS	11113000	2023-03-29 19:30	PDT	1520	P
USGS	11113000	2023-03-29 19:45	PDT	1520	P
USGS	11113000	2023-03-29 20:00	PDT	1510	P
USGS	11113000	2023-03-29 20:15	PDT	1500	P
USGS	11113000	2023-03-29 20:30	PDT	1500	P
USGS	11113000	2023-03-29 20:45	PDT	1500	P
USGS	11113000	2023-03-29 21:00	PDT	1490	P
USGS	11113000	2023-03-29 21:15	PDT	1490	P
USGS	11113000	2023-03-29 21:30	PDT	1480	P
USGS	11113000	2023-03-29 21:45	PDT	1470	P
USGS	11113000	2023-03-29 22:00	PDT	1470	P
USGS	11113000	2023-03-29 22:15	PDT	1480	P
USGS	11113000	2023-03-29 22:30	PDT	1470	P
USGS	11113000	2023-03-29 22:45	PDT	1450	P
USGS	11113000	2023-03-29 23:00	PDT	1450	P
USGS	11113000	2023-03-29 23:15	PDT	1460	P
USGS	11113000	2023-03-29 23:30	PDT	1470	P
USGS	11113000	2023-03-29 23:45	PDT	1460	P
USGS	11113000	2023-03-30 00:00	PDT	1470	P
USGS	11113000	2023-03-30 00:15	PDT	1500	P
USGS	11113000	2023-03-30 00:30	PDT	1500	P
USGS	11113000	2023-03-30 00:45	PDT	1480	P
USGS	11113000	2023-03-30 01:00	PDT	1470	P
USGS	11113000	2023-03-30 01:15	PDT	1470	P
USGS	11113000	2023-03-30 01:30	PDT	1470	P
USGS	11113000	2023-03-30 01:45	PDT	1470	P
USGS	11113000	2023-03-30 02:00	PDT	1470	P
USGS	11113000	2023-03-30 02:15	PDT	1480	P
USGS	11113000	2023-03-30 02:30	PDT	1480	P
USGS	11113000	2023-03-30 02:45	PDT	1480	P
USGS	11113000	2023-03-30 03:00	PDT	1470	P
USGS	11113000	2023-03-30 03:15	PDT	1470	P
USGS	11113000	2023-03-30 03:30	PDT	1480	P
USGS	11113000	2023-03-30 03:45	PDT	1470	P
USGS	11113000	2023-03-30 04:00	PDT	1460	P
USGS	11113000	2023-03-30 04:15	PDT	1450	P
USGS	11113000	2023-03-30 04:30	PDT	1460	P
USGS	11113000	2023-03-30 04:45	PDT	1450	P
USGS	11113000	2023-03-30 05:00	PDT	1450	P
USGS	11113000	2023-03-30 05:15	PDT	1460	P
USGS	11113000	2023-03-30 05:30	PDT	1450	P
USGS	11113000	2023-03-30 05:45	PDT	1450	P
USGS	11113000	2023-03-30 06:00	PDT	1450	P
USGS	11113000	2023-03-30 06:15	PDT	1450	P
USGS	11113000	2023-03-30 06:30	PDT	1450	P
USGS	11113000	2023-03-30 06:45	PDT	1450	P
USGS	11113000	2023-03-30 07:00	PDT	1460	P
USGS	11113000	2023-03-30 07:15	PDT	1430	P
USGS	11113000	2023-03-30 07:30	PDT	1430	P
USGS	11113000	2023-03-30 07:45	PDT	1440	P
USGS	11113000	2023-03-30 08:00	PDT	1430	P
USGS	11113000	2023-03-30 08:15	PDT	1430	P
USGS	11113000	2023-03-30 08:30	PDT	1430	P
USGS	11113000	2023-03-30 08:45	PDT	1410	P
USGS	11113000	2023-03-30 09:00	PDT	1410	P
USGS	11113000	2023-03-30 09:15	PDT	1410	P
USGS	11113000	2023-03-30 09:30	PDT	1400	P
USGS	11113000	2023-03-30 09:45	PDT	1410	P
USGS	11113000	2023-03-30 10:00	PDT	1400	P
USGS	11113000	2023-03-30 10:15	PDT	1390	P
USGS	11113000	2023-03-30 10:30	PDT	1400	P
USGS	11113000	2023-03-30 10:45	PDT	1390	P
USGS	11113000	2023-03-30 11:00	PDT	1380	P
USGS	11113000	2023-03-30 11:15	PDT	1380	P
USGS	11113000	2023-03-30 11:30	PDT	1380	P
USGS	11113000	2023-03-30 11:45	PDT	1370	P
USGS	11113000	2023-03-30 12:00	PDT	1370	P
USGS	11113000	2023-03-30 12:15	PDT	1370	P
USGS	11113000	2023-03-30 12:30	PDT	1380	P
USGS	11113000	2023-03-30 12:45	PDT	1360	P
USGS	11113000	2023-03-30 13:00	PDT	1360	P
USGS	11113000	2023-03-30 13:15	PDT	1350	P
USGS	11113000	2023-03-30 13:30	PDT	1350	P
USGS	11113000	2023-03-30 13:45	PDT	1340	P
USGS	11113000	2023-03-30 14:00	PDT	1340	P
USGS	11113000	2023-03-30 14:15	PDT	1330	P
USGS	11113000	2023-03-30 14:30	PDT	1330	P
USGS	11113000	2023-03-30 14:45	PDT	1340	P
USGS	11113000	2023-03-30 15:00	PDT	1330	P
USGS	11113000	2023-03-30 15:15	PDT	1330	P
USGS	11113000	2023-03-30 15:30	PDT	1340	P
USGS	11113000	2023-03-30 15:45	PDT	1340	P
