Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
107,Santa Barbara,Central Coast Valleys,6/4/2019,155,0.08, ,0.00, ,343, ,15.6, ,66.3, ,55.6, ,58.7, ,99, ,79, ,92, ,56.5, ,2.5, ,61.2, ,66.4, 
107,Santa Barbara,Central Coast Valleys,6/5/2019,156,0.12, ,0.00, ,459, ,16.0, ,69.1, ,55.7, ,59.8, ,100, ,78, ,91, ,57.3, ,2.6, ,61.6, ,67.6, 
107,Santa Barbara,Central Coast Valleys,6/6/2019,157,0.13, ,0.00, ,507, ,16.0, ,66.1, ,56.4, ,59.3, ,99, ,81, ,93, ,57.2, ,3.1, ,75.5, ,68.1, 
107,Santa Barbara,Central Coast Valleys,6/7/2019,158,0.09, ,0.00, ,345, ,15.6, ,66.7, ,55.2, ,60.0, ,99, ,72, ,88, ,56.5, ,2.6, ,63.0, ,67.6, 
107,Santa Barbara,Central Coast Valleys,6/8/2019,159,0.19, ,0.00, ,638, ,15.8, ,71.0, ,55.2, ,61.9, ,97, ,69, ,84, ,56.9, ,2.7, ,65.7, ,68.8, 
107,Santa Barbara,Central Coast Valleys,6/9/2019,160,0.21, ,0.00, ,708, ,16.9, ,78.5, ,55.0, ,63.9, ,98, ,63, ,84, ,58.8, ,2.6, ,62.4, ,70.5,H
107,Santa Barbara,Central Coast Valleys,6/10/2019,161,0.23,R,0.00, ,697, ,18.6, ,86.5,R,58.2, ,68.6,Y,99, ,51, ,78,Y,61.4,Y,2.4, ,56.6, ,73.0,H
107,Santa Barbara,Central Coast Valleys,6/11/2019,162,0.20, ,0.00, ,605, ,18.5, ,83.0,Y,59.8, ,69.0,Y,97, ,54, ,76,Y,61.2,Y,2.6, ,62.5, ,73.3,H
107,Santa Barbara,Central Coast Valleys,6/12/2019,163,0.21, ,0.00, ,716, ,18.1, ,73.6, ,59.5, ,65.0, ,100, ,71, ,86, ,60.7, ,3.4, ,82.2, ,73.9,H
107,Santa Barbara,Central Coast Valleys,6/13/2019,164,0.12, ,0.00, ,443, ,16.0, ,67.6, ,57.0, ,60.9, ,97, ,76, ,88, ,57.2, ,3.9, ,93.8, ,70.2, 
107,Santa Barbara,Central Coast Valleys,6/14/2019,165,0.03, ,0.00, ,167, ,16.1, ,65.2, ,58.5, ,60.7, ,95, ,81, ,88, ,57.3, ,2.7, ,64.9, ,68.3, 
107,Santa Barbara,Central Coast Valleys,6/15/2019,166,0.03, ,0.00, ,182, ,16.0, ,65.3, ,55.4, ,60.8, ,97, ,77, ,88, ,57.2, ,2.1, ,49.2, ,67.6, 
107,Santa Barbara,Central Coast Valleys,6/16/2019,167,0.05, ,0.00, ,228, ,15.8, ,65.4, ,54.2, ,60.3, ,98, ,78, ,88, ,56.8, ,2.4, ,57.1, ,66.6, 
107,Santa Barbara,Central Coast Valleys,6/17/2019,168,0.05, ,0.00, ,225, ,16.4, ,67.4, ,57.2, ,61.5, ,99, ,73, ,88, ,57.8, ,2.2, ,53.6, ,67.6, 
107,Santa Barbara,Central Coast Valleys,6/18/2019,169,0.05, ,0.00, ,221, ,16.6, ,67.5, ,59.0, ,62.5, ,94, ,77, ,86, ,58.2, ,2.3, ,55.5, ,67.8, 
107,Santa Barbara,Central Coast Valleys,6/19/2019,170,0.06, ,0.01, ,262, ,17.0, ,69.9, ,59.8, ,62.5, ,98, ,76, ,88, ,58.9, ,2.2, ,51.9, ,68.3, 
107,Santa Barbara,Central Coast Valleys,6/20/2019,171,0.02, ,0.01, ,138, ,17.0, ,65.7, ,59.6, ,61.9, ,97, ,83, ,90, ,59.0, ,1.9, ,46.5, ,67.6, 
107,Santa Barbara,Central Coast Valleys,6/21/2019,172,0.04, ,0.03, ,202, ,16.3, ,67.3, ,55.7, ,61.6, ,98, ,76, ,87, ,57.7, ,2.1, ,50.6, ,67.5, 
107,Santa Barbara,Central Coast Valleys,6/22/2019,173,0.15, ,0.00, ,515, ,16.1, ,70.5, ,54.4, ,61.9, ,96, ,69, ,85, ,57.3, ,2.7, ,65.1, ,69.1, 
107,Santa Barbara,Central Coast Valleys,6/23/2019,174,0.14, ,0.00, ,488, ,16.7, ,69.1, ,57.2, ,61.2, ,99, ,77, ,90, ,58.3, ,2.9, ,69.7, ,69.4, 
107,Santa Barbara,Central Coast Valleys,6/24/2019,175,0.04, ,0.00, ,196, ,17.0, ,65.0, ,57.4, ,61.3, ,99, ,85, ,92, ,58.9, ,2.6, ,61.3, ,68.2, 
107,Santa Barbara,Central Coast Valleys,6/25/2019,176,0.02, ,0.00, ,147, ,17.2, ,64.9, ,57.8, ,61.1, ,99, ,86, ,93, ,59.2, ,1.9,Y,44.8,Y,67.4,Y
107,Santa Barbara,Central Coast Valleys,6/26/2019,177,0.05, ,0.00, ,239, ,16.5, ,67.8, ,56.5, ,62.6, ,94, ,72, ,85, ,58.0, ,2.1, ,51.4, ,67.8, 
107,Santa Barbara,Central Coast Valleys,6/27/2019,178,0.12, ,0.00, ,434, ,16.7, ,70.7, ,53.9, ,62.7, ,97, ,71, ,86, ,58.4, ,2.7, ,64.0, ,68.2, 
107,Santa Barbara,Central Coast Valleys,6/28/2019,179,0.16, ,0.00, ,539, ,17.0, ,71.3, ,57.6, ,63.6, ,96, ,73, ,85, ,58.9, ,3.1, ,74.3, ,69.3, 
107,Santa Barbara,Central Coast Valleys,6/29/2019,180,0.23, ,0.00, ,722, ,17.4, ,76.6, ,55.2, ,66.3, ,97, ,55, ,79, ,59.5, ,2.8, ,67.2, ,71.7, 
107,Santa Barbara,Central Coast Valleys,6/30/2019,181,0.23, ,0.00, ,729, ,17.3, ,77.7, ,56.5, ,66.3, ,96, ,50, ,78, ,59.3, ,3.0, ,72.0, ,72.8, 
107,Santa Barbara,Central Coast Valleys,7/1/2019,182,0.22,R,0.00, ,721, ,17.4, ,76.5, ,56.8, ,66.8, ,94, ,58, ,78, ,59.5, ,3.0, ,72.2, ,73.4, 
107,Santa Barbara,Central Coast Valleys,7/2/2019,183,0.22, ,0.00,H,931,R,17.3, ,75.3, ,61.6, ,69.1, ,92, ,59, ,71, ,59.4, ,3.9, ,93.8, ,76.8, 
107,Santa Barbara,Central Coast Valleys,7/3/2019,184,0.21, ,0.00, ,679, ,16.7, ,73.6, ,57.3, ,65.6, ,93, ,57, ,78, ,58.5, ,3.4, ,80.7, ,72.8, 
107,Santa Barbara,Central Coast Valleys,7/4/2019,185,0.14, ,0.00, ,488, ,16.2, ,70.2, ,55.7, ,63.1, ,96, ,69, ,82, ,57.6, ,3.0, ,71.1, ,71.2, 
107,Santa Barbara,Central Coast Valleys,7/5/2019,186,0.20, ,0.00, ,672, ,16.9, ,71.3, ,56.5, ,63.4, ,97, ,73, ,85, ,58.7, ,3.4, ,81.8, ,72.0, 
107,Santa Barbara,Central Coast Valleys,7/6/2019,187,0.15, ,0.00, ,521, ,17.1, ,69.5, ,57.3, ,61.6, ,99, ,78, ,91, ,59.1, ,3.2, ,77.7, ,71.5, 
107,Santa Barbara,Central Coast Valleys,7/7/2019,188,0.05, ,0.02, ,227, ,16.8, ,69.0, ,56.4, ,61.7, ,100, ,76, ,89, ,58.5, ,2.5, ,60.2, ,69.7, 
107,Santa Barbara,Central Coast Valleys,7/8/2019,189,0.09, ,0.00, ,320, ,15.9, ,69.5, ,56.5, ,62.2, ,96, ,70, ,83, ,57.1, ,2.4, ,57.1, ,68.8,Y
107,Santa Barbara,Central Coast Valleys,7/9/2019,190,0.18, ,0.00, ,586, ,16.2, ,71.0, ,54.8, ,62.5, ,96, ,71, ,84, ,57.5, ,3.0, ,72.4, ,69.7, 
107,Santa Barbara,Central Coast Valleys,7/10/2019,191,0.21, ,0.00, ,684, ,17.1, ,74.5, ,56.9, ,64.9, ,100, ,62, ,82, ,59.1, ,3.2, ,77.3, ,72.4, 
107,Santa Barbara,Central Coast Valleys,7/11/2019,192,0.22, ,0.00, ,705, ,17.6, ,76.1, ,57.7, ,65.8, ,98, ,58, ,81, ,59.9, ,3.4, ,82.3, ,73.3, 
107,Santa Barbara,Central Coast Valleys,7/12/2019,193,0.21, ,0.00, ,697, ,18.1, ,77.5, ,60.3, ,66.6, ,96, ,58, ,81, ,60.7, ,3.5, ,83.7, ,74.0, 
107,Santa Barbara,Central Coast Valleys,7/13/2019,194,0.21, ,0.00, ,697, ,18.9, ,75.3, ,57.8, ,65.7, ,99, ,76, ,88, ,61.9, ,3.0, ,70.8, ,74.5, 
107,Santa Barbara,Central Coast Valleys,7/14/2019,195,0.19, ,0.00, ,659, ,18.2, ,72.3, ,59.0, ,63.9, ,100, ,73, ,90, ,60.8, ,2.8, ,66.5, ,74.9, 
107,Santa Barbara,Central Coast Valleys,7/15/2019,196,0.21, ,0.00, ,673, ,18.7, ,76.2, ,59.5, ,65.8, ,100, ,67, ,86, ,61.6, ,3.1, ,74.1, ,75.7,H
107,Santa Barbara,Central Coast Valleys,7/16/2019,197,0.22, ,0.00, ,705, ,18.8, ,80.2, ,58.8, ,68.6, ,98, ,59, ,79, ,61.8, ,3.0, ,72.7, ,75.5,H
107,Santa Barbara,Central Coast Valleys,7/17/2019,198,0.17,R,0.00, ,561, ,18.5, ,73.1, ,59.3, ,65.9, ,96, ,74, ,85, ,61.3, ,3.1, ,73.3, ,73.9, 
107,Santa Barbara,Central Coast Valleys,7/18/2019,199,0.15, ,0.00, ,496, ,18.1, ,72.3, ,59.5, ,64.7, ,99, ,73, ,87, ,60.7, ,3.0, ,71.8, ,73.0, 
107,Santa Barbara,Central Coast Valleys,7/19/2019,200,0.13, ,0.00, ,457, ,17.2, ,72.5, ,59.5, ,64.0, ,99, ,67, ,85, ,59.3, ,2.9, ,70.7, ,71.9, 
107,Santa Barbara,Central Coast Valleys,7/20/2019,201,0.12, ,0.00, ,443, ,16.9, ,70.4, ,57.6, ,63.1, ,96, ,70, ,86, ,58.7, ,3.5, ,83.3, ,70.6, 
107,Santa Barbara,Central Coast Valleys,7/21/2019,202,0.18, ,0.00, ,602, ,17.6, ,71.7, ,58.5, ,63.5, ,98, ,73, ,88, ,59.8, ,2.9, ,69.4, ,72.4, 
107,Santa Barbara,Central Coast Valleys,7/22/2019,203,0.18, ,0.00, ,595, ,18.3, ,75.0, ,58.9, ,64.7, ,100, ,70, ,88, ,61.0, ,2.6, ,62.1, ,73.7, 
107,Santa Barbara,Central Coast Valleys,7/23/2019,204,0.21, ,0.00, ,620, ,18.7, ,85.4, ,59.8, ,69.7, ,100, ,49, ,76, ,61.6, ,2.7, ,65.7, ,74.9, 
107,Santa Barbara,Central Coast Valleys,7/24/2019,205,0.23, ,0.00, ,665, ,18.8, ,88.1,Y,61.3, ,71.6, ,96, ,46, ,71, ,61.7, ,3.0, ,71.8, ,76.5,H
107,Santa Barbara,Central Coast Valleys,7/25/2019,206,0.18,R,0.00, ,514, ,18.5, ,88.8,Y,62.7, ,70.8, ,93, ,43, ,72, ,61.3, ,2.7, ,64.1, ,75.8, 
107,Santa Barbara,Central Coast Valleys,7/26/2019,207,0.22, ,0.00, ,679, ,18.2, ,81.9, ,61.0, ,69.8, ,96, ,51, ,73, ,60.9, ,3.2, ,75.8, ,76.1,H
107,Santa Barbara,Central Coast Valleys,7/27/2019,208,0.22, ,0.00, ,690, ,18.7, ,80.6, ,59.9, ,68.9, ,97, ,56, ,77, ,61.5, ,3.2, ,76.3, ,76.1,H
107,Santa Barbara,Central Coast Valleys,7/28/2019,209,0.21, ,0.00, ,668, ,18.4, ,79.3, ,59.6, ,65.9, ,100, ,63, ,85, ,61.2, ,3.4, ,81.8, ,76.2,H
107,Santa Barbara,Central Coast Valleys,7/29/2019,210,0.18, ,0.00, ,608, ,17.9, ,73.9, ,59.4, ,64.7, ,99, ,67, ,86, ,60.3, ,3.3, ,79.0, ,75.3, 
107,Santa Barbara,Central Coast Valleys,7/30/2019,211,0.20, ,0.00, ,660, ,18.0, ,75.9, ,60.5, ,66.7, ,94, ,61, ,80, ,60.5, ,3.6, ,86.7, ,74.9, 
107,Santa Barbara,Central Coast Valleys,7/31/2019,212,0.21, ,0.00, ,672, ,17.4, ,75.6, ,57.6, ,66.5, ,95, ,60, ,78, ,59.6, ,3.0, ,73.0, ,74.7, 
107,Santa Barbara,Central Coast Valleys,8/1/2019,213,0.21, ,0.00, ,669, ,18.0, ,78.4, ,58.2, ,66.6, ,99, ,54, ,81, ,60.5, ,2.9, ,70.5, ,75.7, 
107,Santa Barbara,Central Coast Valleys,8/2/2019,214,0.22, ,0.00, ,687, ,18.4, ,80.9, ,58.0, ,68.7, ,97, ,50, ,77, ,61.1, ,2.9, ,69.4, ,75.8,H
107,Santa Barbara,Central Coast Valleys,8/3/2019,215,0.22, ,0.00, ,682, ,18.5, ,79.3, ,58.0, ,67.9, ,99, ,59, ,79, ,61.3, ,2.8, ,67.9, ,76.0,H
107,Santa Barbara,Central Coast Valleys,8/4/2019,216,0.19, ,0.00, ,627, ,18.4, ,76.2, ,60.0, ,65.7, ,100, ,64, ,86, ,61.2, ,3.0, ,72.6, ,76.1,H
107,Santa Barbara,Central Coast Valleys,8/5/2019,217,0.21, ,0.00, ,663, ,18.4, ,80.5, ,58.9, ,66.8, ,100, ,56, ,82, ,61.2, ,3.3, ,79.6, ,76.5,H
107,Santa Barbara,Central Coast Valleys,8/6/2019,218,0.20, ,0.00, ,638, ,17.8, ,78.7, ,57.4, ,66.0, ,100, ,57, ,81, ,60.2, ,3.5, ,84.1, ,75.3, 
107,Santa Barbara,Central Coast Valleys,8/7/2019,219,0.19, ,0.00, ,654, ,16.9, ,72.4, ,58.0, ,63.2, ,98, ,69, ,85, ,58.7, ,2.9, ,70.7, ,75.5, 
107,Santa Barbara,Central Coast Valleys,8/8/2019,220,0.19, ,0.00, ,634, ,17.4, ,75.5, ,56.4, ,64.4, ,100, ,61, ,84, ,59.5, ,2.8, ,67.3, ,75.3,H
107,Santa Barbara,Central Coast Valleys,8/9/2019,221,0.21, ,0.00, ,667, ,16.8, ,77.7, ,57.1, ,67.1, ,96, ,46, ,74, ,58.6, ,3.0, ,71.0, ,75.4,H
107,Santa Barbara,Central Coast Valleys,8/10/2019,222,0.21,R,0.00,H,661, ,17.6, ,78.1, ,59.1, ,67.2, ,95, ,57, ,77, ,59.9, ,2.9, ,69.0, ,75.4,H
107,Santa Barbara,Central Coast Valleys,8/11/2019,223,0.20, ,0.00, ,656, ,18.2, ,75.1, ,58.8, ,65.6, ,99, ,65, ,84, ,60.8, ,3.1, ,73.8, ,74.9,H
107,Santa Barbara,Central Coast Valleys,8/12/2019,224,0.17, ,0.00, ,574, ,19.0, ,74.8, ,58.8, ,65.1, ,100, ,76, ,90, ,62.0, ,3.1, ,74.2, ,74.2, 
107,Santa Barbara,Central Coast Valleys,8/13/2019,225,0.18, ,0.00, ,602, ,18.6, ,75.7, ,58.2, ,64.0, ,100, ,74, ,91, ,61.4, ,3.0, ,73.1, ,75.0,H
107,Santa Barbara,Central Coast Valleys,8/14/2019,226,0.19, ,0.00, ,635, ,17.6, ,74.9, ,57.2, ,63.5, ,100, ,69, ,88, ,59.9, ,2.5, ,59.9, ,75.1,H
107,Santa Barbara,Central Coast Valleys,8/15/2019,227,0.18, ,0.00, ,616, ,17.7, ,74.4, ,57.4, ,63.2, ,100, ,71, ,89, ,60.0, ,2.8, ,67.1, ,75.1,H
107,Santa Barbara,Central Coast Valleys,8/16/2019,228,0.16, ,0.00, ,529, ,18.2, ,72.1, ,58.5, ,63.6, ,100, ,76, ,91, ,60.8, ,3.2, ,76.2, ,74.5, 
107,Santa Barbara,Central Coast Valleys,8/17/2019,229,0.10, ,0.00, ,363, ,17.2, ,70.5, ,56.9, ,63.7, ,96, ,72, ,85, ,59.3, ,2.9, ,68.9, ,72.9, 
107,Santa Barbara,Central Coast Valleys,8/18/2019,230,0.13, ,0.00, ,447, ,17.2, ,73.1, ,57.9, ,64.3, ,98, ,68, ,83, ,59.2, ,2.4, ,57.9, ,71.8, 
107,Santa Barbara,Central Coast Valleys,8/19/2019,231,0.19, ,0.00, ,632, ,17.8, ,73.9, ,57.7, ,65.8, ,98, ,65, ,82, ,60.2, ,2.7, ,63.8, ,72.8, 
107,Santa Barbara,Central Coast Valleys,8/20/2019,232,0.20, ,0.00,H,634, ,18.5, ,79.7, ,57.2, ,68.1, ,95, ,55, ,79, ,61.3, ,2.7, ,63.7, ,,S
107,Santa Barbara,Central Coast Valleys,8/21/2019,233,0.21,R,0.00, ,634, ,18.7, ,85.0, ,58.5, ,70.1, ,94, ,43, ,74, ,61.5, ,2.5, ,59.9, ,74.6, 
107,Santa Barbara,Central Coast Valleys,8/22/2019,234,0.18, ,0.00, ,586, ,20.1, ,76.2, ,60.4, ,68.4, ,99, ,72, ,85, ,63.6, ,3.0, ,72.4, ,74.7, 
107,Santa Barbara,Central Coast Valleys,8/23/2019,235,0.09, ,0.00, ,327, ,19.9, ,75.7, ,61.5, ,67.6, ,99, ,70, ,87, ,63.4, ,2.5, ,60.9, ,74.2, 
107,Santa Barbara,Central Coast Valleys,8/24/2019,236,0.19, ,0.00, ,599, ,19.8, ,77.6, ,61.2, ,68.5, ,98, ,67, ,83, ,63.2, ,2.5, ,59.0, ,74.1, 
107,Santa Barbara,Central Coast Valleys,8/25/2019,237,0.18, ,0.00, ,589, ,20.1, ,77.8, ,61.1, ,68.4, ,99, ,68, ,85, ,63.6, ,2.5, ,60.9, ,75.2, 
107,Santa Barbara,Central Coast Valleys,8/26/2019,238,0.19, ,0.00, ,569, ,19.4, ,81.8, ,63.6, ,70.7, ,98, ,51, ,76, ,62.7, ,2.6, ,62.6, ,75.8, 
107,Santa Barbara,Central Coast Valleys,8/27/2019,239,0.19, ,0.00, ,576, ,19.8, ,79.8, ,61.3, ,69.5, ,98, ,62, ,80, ,63.3, ,2.5, ,59.8, ,75.7, 
107,Santa Barbara,Central Coast Valleys,8/28/2019,240,0.13, ,0.00, ,444, ,20.0, ,74.6, ,63.1, ,66.8, ,98, ,76, ,89, ,63.5, ,2.5, ,60.2, ,75.2, 
107,Santa Barbara,Central Coast Valleys,8/29/2019,241,0.19, ,0.00, ,584, ,20.5, ,82.6, ,63.4, ,71.5, ,98, ,52, ,78, ,64.2, ,3.0, ,71.1, ,75.4, 
107,Santa Barbara,Central Coast Valleys,8/30/2019,242,0.19,R,0.00, ,590, ,20.9, ,81.6, ,63.6, ,71.6, ,95, ,56, ,79, ,64.7, ,2.9, ,70.3, ,76.0, 
107,Santa Barbara,Central Coast Valleys,8/31/2019,243,0.19, ,0.00, ,583, ,20.7, ,84.5, ,60.8, ,70.3, ,97, ,63, ,82, ,64.4, ,2.7, ,65.8, ,75.8, 
107,Santa Barbara,Central Coast Valleys,9/1/2019,244,0.18, ,0.00, ,550, ,21.4, ,83.9, ,62.1, ,69.9, ,99, ,65, ,86, ,65.4, ,2.7, ,64.5, ,75.7, 
107,Santa Barbara,Central Coast Valleys,9/2/2019,245,0.18, ,0.00, ,553, ,22.9, ,84.4, ,64.7, ,72.8, ,100, ,62, ,83, ,67.4, ,2.5, ,60.3, ,76.6, 
107,Santa Barbara,Central Coast Valleys,9/3/2019,246,0.17, ,0.00, ,479, ,21.5, ,86.3, ,64.6, ,73.7, ,98, ,50, ,76, ,65.5, ,2.3, ,55.8, ,76.7, 
107,Santa Barbara,Central Coast Valleys,9/4/2019,247,0.19, ,0.00,H,559, ,21.2, ,88.4, ,63.9, ,73.5, ,97, ,53, ,75, ,65.1, ,2.4, ,58.2, ,76.7, 
107,Santa Barbara,Central Coast Valleys,9/5/2019,248,0.19, ,0.00, ,554, ,21.1, ,87.2, ,64.2, ,73.8, ,95, ,50, ,74, ,65.1, ,2.5, ,60.0, ,77.0, 
107,Santa Barbara,Central Coast Valleys,9/6/2019,249,0.19,R,0.00, ,559, ,20.9, ,88.5, ,64.0, ,73.0, ,96, ,51, ,75, ,64.8, ,2.5, ,59.4, ,77.0, 
107,Santa Barbara,Central Coast Valleys,9/7/2019,250,0.20, ,0.00, ,584, ,20.1, ,94.6,Y,62.8, ,74.2, ,90, ,48, ,70, ,63.7, ,3.0, ,70.9, ,76.4, 
107,Santa Barbara,Central Coast Valleys,9/8/2019,251,0.20, ,0.03,H,581, ,16.9, ,97.8,Y,55.9, ,69.7, ,89, ,36, ,68, ,58.7, ,2.7, ,65.3, ,75.0, 
107,Santa Barbara,Central Coast Valleys,9/9/2019,252,0.17, ,0.02, ,565, ,17.6, ,76.5, ,57.6, ,66.9, ,94, ,58, ,78, ,59.9, ,2.7, ,63.8, ,73.9, 
107,Santa Barbara,Central Coast Valleys,9/10/2019,253,0.17, ,0.01, ,544, ,17.4, ,76.3, ,59.0, ,67.3, ,90, ,58, ,76, ,59.6, ,3.2, ,77.2, ,73.2, 
107,Santa Barbara,Central Coast Valleys,9/11/2019,254,0.17, ,0.00, ,548, ,17.2, ,77.0, ,57.6, ,66.7, ,96, ,58, ,77, ,59.3, ,2.8, ,67.2, ,72.9, 
107,Santa Barbara,Central Coast Valleys,9/12/2019,255,0.18, ,0.00, ,551, ,18.9, ,82.1, ,58.2, ,69.3, ,99, ,55, ,77, ,61.9, ,2.3, ,55.7, ,73.2, 
107,Santa Barbara,Central Coast Valleys,9/13/2019,256,0.19, ,0.00, ,550, ,19.6, ,93.3,Y,57.9, ,74.5, ,100, ,39, ,67, ,62.9, ,2.1, ,51.4, ,74.1, 
107,Santa Barbara,Central Coast Valleys,9/14/2019,257,0.19, ,0.00, ,547, ,20.2, ,92.4,Y,63.6, ,74.7, ,96, ,37, ,69, ,63.7, ,2.3, ,56.1, ,74.7, 
107,Santa Barbara,Central Coast Valleys,9/15/2019,258,0.13, ,0.00, ,418, ,21.0, ,77.7, ,62.2, ,68.3, ,100, ,72, ,89, ,64.9, ,2.2, ,51.9, ,74.6, 
107,Santa Barbara,Central Coast Valleys,9/16/2019,259,0.15, ,0.00, ,473, ,19.3, ,78.6, ,61.2, ,68.5, ,99, ,56, ,81, ,62.5, ,2.4, ,58.8, ,73.8, 
107,Santa Barbara,Central Coast Valleys,9/17/2019,260,0.16, ,0.01, ,522, ,18.2, ,78.0, ,60.2, ,68.6, ,94, ,51, ,76, ,60.9, ,2.8, ,68.1, ,74.0, 
107,Santa Barbara,Central Coast Valleys,9/18/2019,261,0.16, ,0.00, ,516, ,16.1, ,77.4, ,56.6, ,66.7, ,90, ,55, ,72, ,57.4, ,2.6, ,63.0, ,73.1, 
107,Santa Barbara,Central Coast Valleys,9/19/2019,262,0.16, ,0.00, ,513, ,17.0, ,76.9, ,58.5, ,66.5, ,91, ,57, ,76, ,58.8, ,2.8, ,66.6, ,72.8, 
107,Santa Barbara,Central Coast Valleys,9/20/2019,263,0.16, ,0.00, ,510, ,16.7, ,76.7, ,56.0, ,66.9, ,94, ,47, ,74, ,58.5, ,2.7, ,65.0, ,72.1, 
107,Santa Barbara,Central Coast Valleys,9/21/2019,264,0.17, ,0.00, ,512, ,16.4, ,82.5, ,57.2, ,69.1, ,85, ,42, ,67, ,57.8, ,2.2, ,53.6, ,72.2, 
107,Santa Barbara,Central Coast Valleys,9/22/2019,265,0.15, ,0.00, ,443, ,17.2, ,86.0, ,60.5, ,71.0, ,95, ,44, ,67, ,59.3, ,2.1, ,50.5, ,72.2, 
107,Santa Barbara,Central Coast Valleys,9/23/2019,266,0.14, ,0.00, ,469, ,19.3, ,75.3, ,59.7, ,66.6, ,98, ,72, ,87, ,62.5, ,2.4, ,58.5, ,72.3, 
107,Santa Barbara,Central Coast Valleys,9/24/2019,267,0.15, ,0.01, ,487, ,19.8, ,86.6, ,61.3, ,69.7, ,99, ,50, ,80, ,63.3, ,2.4, ,58.1, ,73.3, 
107,Santa Barbara,Central Coast Valleys,9/25/2019,268,0.14, ,0.00, ,462, ,21.4, ,78.1, ,64.3, ,69.9, ,100, ,71, ,86, ,65.5, ,4.0,Y,95.8,Y,73.4, 
107,Santa Barbara,Central Coast Valleys,9/26/2019,269,0.05, ,0.00, ,183, ,20.4, ,75.7, ,66.3,Y,69.7, ,95, ,70, ,82, ,64.0, ,3.2, ,77.3, ,73.0, 
107,Santa Barbara,Central Coast Valleys,9/27/2019,270,0.03, ,0.00, ,145, ,19.0, ,70.8, ,63.6, ,67.0, ,94, ,74, ,84, ,62.0, ,2.1, ,50.3, ,71.8, 
107,Santa Barbara,Central Coast Valleys,9/28/2019,271,0.14,R,0.00, ,427, ,15.3, ,76.4, ,57.7, ,67.0, ,91, ,40, ,68, ,56.0, ,3.3, ,78.7, ,72.1, 
107,Santa Barbara,Central Coast Valleys,9/29/2019,272,0.17, ,0.00, ,499, ,9.1, ,79.4, ,47.4, ,62.6, ,68, ,24, ,47, ,42.1, ,3.3, ,78.3, ,70.1, 
107,Santa Barbara,Central Coast Valleys,9/30/2019,273,0.16, ,0.00, ,489, ,9.8, ,77.8, ,50.3, ,62.6, ,78, ,33, ,50, ,44.0, ,3.1, ,74.4, ,68.9, 
107,Santa Barbara,Central Coast Valleys,10/1/2019,274,0.15, ,0.00, ,484, ,10.4, ,71.6, ,51.5, ,61.2, ,81, ,32, ,56, ,45.6, ,2.5, ,61.2, ,68.4, 
107,Santa Barbara,Central Coast Valleys,10/2/2019,275,0.16, ,0.00, ,486, ,10.7, ,74.9, ,50.2, ,62.6, ,79, ,33, ,55, ,46.2, ,2.5, ,60.2, ,67.9, 
107,Santa Barbara,Central Coast Valleys,10/3/2019,276,0.14, ,0.00, ,470, ,13.2, ,75.3, ,51.9, ,63.1, ,88, ,51, ,67, ,52.0, ,2.4, ,57.1, ,68.1, 
107,Santa Barbara,Central Coast Valleys,10/4/2019,277,0.14, ,0.00, ,470, ,14.5, ,75.1, ,52.8, ,63.1, ,90, ,53, ,74, ,54.6, ,2.5, ,60.7, ,68.3, 
107,Santa Barbara,Central Coast Valleys,10/5/2019,278,0.15,R,0.00, ,465, ,12.5, ,80.7, ,52.0, ,64.8, ,85, ,34, ,60, ,50.4, ,2.1, ,49.2, ,68.1, 
107,Santa Barbara,Central Coast Valleys,10/6/2019,279,0.15, ,0.00, ,467, ,13.4, ,79.8, ,54.2, ,66.1, ,80, ,38, ,61, ,52.4, ,2.1, ,50.5, ,68.5, 
107,Santa Barbara,Central Coast Valleys,10/7/2019,280,0.14, ,0.02, ,466, ,15.4, ,82.6, ,52.2, ,64.0, ,99, ,48, ,76, ,56.2, ,2.0, ,47.8, ,68.5, 
107,Santa Barbara,Central Coast Valleys,10/8/2019,281,0.13, ,0.00, ,449, ,17.1, ,73.6, ,57.1, ,63.7, ,100, ,59, ,85, ,59.0, ,2.5, ,61.1, ,69.0, 
107,Santa Barbara,Central Coast Valleys,10/9/2019,282,0.10, ,0.00, ,357, ,15.8, ,67.2, ,57.6, ,61.3, ,94, ,72, ,85, ,56.8, ,3.1, ,74.4, ,69.3, 
107,Santa Barbara,Central Coast Valleys,10/10/2019,283,0.14, ,0.00, ,436, ,12.8, ,76.4, ,54.7, ,63.9, ,93, ,40, ,63, ,51.1, ,2.2, ,53.4, ,68.9, 
107,Santa Barbara,Central Coast Valleys,10/11/2019,284,0.17, ,0.02, ,466, ,5.2,Y,84.1, ,51.1, ,67.2, ,46, ,9, ,23,Y,28.2,Y,2.2, ,51.7, ,68.1, 
107,Santa Barbara,Central Coast Valleys,10/12/2019,285,0.16, ,0.00, ,461, ,6.0,Y,82.3, ,51.9, ,65.6, ,62, ,12, ,28,Y,31.4,Y,2.3, ,56.4, ,67.4, 
